asin,product_name,seller_name,brand,sales_price,discount_percentage,weight_grams,rating,delivery_type,meta_keywords,amazon_prime__y_or_n,rank,z-score
B07N7B5B2D,"SENCER E100 Bluetooth 5.0 True Wireless Earphones with Extra Deep Bass,480 mah Charging Case,Noise Reduction,IPX6 Sweatproof Bluetooth Headphones Wireless(Black)",LUCKYD CREATIONS,SENCER,21.59,55,100.0,3.9,fulfilled_by_amazon,"SENCER E100 Bluetooth 5.0 True Wireless Earphones with Extra Deep Bass,480 mah Charging Case,Noise Reduction,IPX6 Sweatproof Bluetooth Headphones Wireless(Black),SENCER,E100",Y,33612,0.7517278533402548
B07YDVN6FC,ZAPCASE Apple Design Soft Silicon Designer Printed Vivo U10 Back Cover,S.K Retail,Zapcase,1.79,83,118.0,3.4,fulfilled_by_amazon,"ZAPCASE Apple Design Soft Silicon Designer Printed Vivo U10 Back Cover,Zapcase,ZAPVIVOU10TPU7261",Y,153995,-0.5010755004486102
B07RYRW7XQ,"ST Creation PU Leather Stand Design Smart Flip Case Cover for iPad Air 2 - (Model: A1566, A1567) (2014) (Blue-Smart)",STCreation,ST Creation,7.19,40,109.0,4.0,fulfilled_by_amazon,"ST Creation PU Leather Stand Design Smart Flip Case Cover for iPad Air 2 - (Model: A1566, A1567) (2014) (Blue-Smart),ST Creation,A1566, A1567",Y,24809,-0.1594018585061924
B076XBJ8R8,Pinaaki Printed Designer Soft Back Case Cover for Micromax Canvas Spark 2 Plus Q350,VSS Inc,Pinaaki Enterprises,2.63,78,299.0,3.0,fulfilled_by_amazon,"Pinaaki Printed Designer Soft Back Case Cover for Micromax Canvas Spark 2 Plus Q350,Pinaaki Enterprises",Y,433488,-0.4479262672575674
B077PJTJS3,"NIVERA® Large PU Felt Laptop Desk Mate, Extended Gaming Mouse, Keyboard Pad, Desk Mat for Office, with Pen & Paper Pocket -Brown",NIVERA® Direct,Nivera,6.95,17,200.0,4.1,fulfilled_by_amazon,"No Available,NIVERA® Large PU Felt Laptop Desk Mate, Extended Gaming Mouse, Keyboard Pad, Desk Mat for Office, with Pen & Paper Pocket -Brown,Nivera,Brownmat",Y,1855,-0.1745873537036332
B07QPTCB4H,Pickaboom Cristiano Ronaldo CR7 Back Case Cover for OnePlus 6,Pickaboom,Pickaboom,2.69,78,200.0,4.3,fulfilled_by_merchant,"Pickaboom Cristiano Ronaldo CR7 Back Case Cover for OnePlus 6,Pickaboom,PB58--OnePlus 6-N",N,416302,-0.44412989345820725
B07H4VWTBV,Fastway Faux Leather Front and Back Flip Flap Case for Honor MediaPad T3 10 (Black),AVYA,Fastway,5.75,52,181.0,5.0,fulfilled_by_merchant,"Fastway Faux Leather Front and Back Flip Flap Case for Honor MediaPad T3 10 (Black),Avya Enterprises,HRMA10EXTAB2BK",Y,219891,-0.25051482969083716
B01D9V46ZQ,alDivo Printed Mobile Back Cover for Lenovo Vibe P1M / Lenovo Vibe P1M Printed Back Cover (3D),JHINGALALA,ALDIVO,1.79,79,22.7,3.0,fulfilled_by_merchant,"alDivo Printed Mobile Back Cover for Lenovo Vibe P1M / Lenovo Vibe P1M Printed Back Cover (3D),JHINGALALA",Y,619822,-0.5010755004486102
B07L6RRQKF,Nik case Silicone Back Case Cover for Apple iPhone 7 Plus/8 Plus (Black),RANA ENTERPRISESS,Nik case,5.99,72,27.2,3.9,fulfilled_by_amazon,"Nik case Silicone Back Case Cover for Apple iPhone 7 Plus/8 Plus (Black),Nik case,Iphone8 Plus2.3",Y,20204,-0.23532933449339635
B07S9Q4VVD,"Vodex Magnetic Case for Oppo F11 Pro,Clear Tempered Glass Hard Back Cover [with Built-in Magnets Metal Bumper Frame],360° Full Protection Ultra Slim Case for Oppo F11 Pro [Black]",VODEX ACCESSORIES,VODEX,11.99,33,27.2,5.0,fulfilled_by_merchant,"Vodex Magnetic Case for Oppo F11 Pro,Clear Tempered Glass Hard Back Cover [with Built-in Magnets Metal Bumper Frame],360° Full Protection Ultra Slim Case for Oppo F11 Pro [Black],Now and Wow Enterprise,Vodex-F11Pro-Magnet-Blk",Y,178700,0.14430804544262332
B07MCVWHQ2,Spigen Thin Fit 360 Designed for Galaxy S10e Case Cover (2019) with Glass Screen Protector - Black,Spigen India,Spigen,17.99,59,81.6,3.9,fulfilled_by_amazon,"Spigen Thin Fit 360 Designed for Galaxy S10e Case Cover (2019) with Glass Screen Protector - Black,Spigen,609CS25831",Y,108398,0.523945425378643
B07D9H57D3,AllExtreme EXGE01B 5V High Speed USB Mobile Charger with LED Indicator and ON/Off Switch Wiring & Installation Kit for Bikes Cars & Motorcycle,Cloudtail India,Allextreme,3.59,0,59.0,4.0,fulfilled_by_amazon,"AllExtreme EXGE01B 5V High Speed USB Mobile Charger with LED Indicator and ON/Off Switch Wiring & Installation Kit for Bikes Cars & Motorcycle,ALLEXTREME",Y,50131,-0.3871842864678043
B0751C5G1Y,Caseous® Rich Boss Synthetic Leather Flip Cover Case with Stand View Feature for Oneplus 5 (Black),MobiTechno Digital,Caseous,7.79,50,99.8,4.0,fulfilled_by_merchant,"Caseous® Rich Boss Synthetic Leather Flip Cover Case with Stand View Feature for Oneplus 5 (Black),Caseous,ONEPLUS5RB",Y,94627,-0.12143812051259047
B081RXDPVP,Nainika Cute Girlish Soft Silicone Meow Cat Ear Cartoon Back Cover for Huawei Honor Play (Dark Black),Nainika Fashion,Nainika,3.56,70,27.2,3.7,fulfilled_by_merchant,"Nainika Cute Girlish Soft Silicone Meow Cat Ear Cartoon Back Cover for Huawei Honor Play (Dark Black),Nainika,Huawei Honor Play",Y,373205,-0.3890824733674843
B0126AJQVA,ACM Leather FLIP Flap Tablet Holder Carry CASE Stand Cover Compatible with Sony Tablet Z RED,ACCESSORIESMASTERS,ACM,5.15,57,22.7,4.0,fulfilled_by_merchant,"ACM Leather FLIP Flap Tablet Holder Carry CASE Stand Cover Compatible with Sony Tablet Z RED,ACM,L10R0032",Y,137712,-0.28847856768443914
B07N84Q7WJ,LIRAMARK Shock Proof Protective Soft Transparent Back Boom Case Cover for Samsung Galaxy J4 Plus,LIRAMARK INDIA,LIRAMARK,1.78,75,99.8,4.0,fulfilled_by_amazon,"LIRAMARK Shock Proof Protective Soft Transparent Back Boom Case Cover for Samsung Galaxy J4 Plus,LIRAMARK,Samsung Galaxy J4 Plus",Y,884922,-0.5017082294151702
B07QF763SQ,SWAG my CASE Printed Back Cover for Samsung Galaxy A50 Alphabet - S,S.K Retail,SWAG my CASE,1.79,83,118.0,5.0,fulfilled_by_amazon,"SWAG my CASE Printed Back Cover for Samsung Galaxy A50 Alphabet - S,SWAG my CASE,SMCSA503DM2939",Y,373830,-0.5010755004486102
B07F5KZKTF,TheGiftKart Luxurious Toughened Glass Back Case with Shockproof TPU Bumper Back Case Cover for Oppo Realme 1 (Red & Black),TheGiftKart,TheGiftKart,3.59,73,18.1,3.7,fulfilled_by_merchant,"TheGiftKart Luxurious Toughened Glass Back Case with Shockproof TPU Bumper Back Case Cover for Oppo Realme 1 (Red & Black),TheGiftKart,Oppo Realme 1",N,112941,-0.3871842864678043
B07WPF9Y9S,"Ringke Fusion-X Designed for iPhone 11 Case Back Cover, [Military Drop Tested] Ergonomic Transparent PC Back TPU Bumper Impact Resistant Protection for iPhone XI Back Cover Case (2019) - Black",Ringke India ( Official Store ),Ringke,10.67,44,36.3,4.5,fulfilled_by_amazon,"Ringke Fusion-X Designed for iPhone 11 Case Back Cover, [Military Drop Tested] Ergonomic Transparent PC Back TPU Bumper Impact Resistant Protection for iPhone XI Back Cover Case (2019) - Black,Ringke",Y,9273,0.06078782185669898
B074L4CKL8,MTT Back Cover for Samsung Galaxy J7 Max and On Max (Transparent),MTT Express,MTT,8.39,0,45.4,4.1,fulfilled_by_amazon,"MTT Back Cover for Samsung Galaxy J7 Max and On Max (Transparent),MTT,J7/ONMAX-TPU-Design6",Y,630214,-0.08347438251898846
B06XC26G9Z,PRINTELLIGENT Combo Offer Laptop and Hard Disk Skin Cover Fit for All Models from 10 inch to 15.6 inches Dimensions 10.5 inch x 15.5 inch MULTCOLOR,Appario Retail Private Ltd,PRINTELLIGENT,2.15,36,99.8,1.0,fulfilled_by_amazon,"PRINTELLIGENT Combo Offer Laptop and Hard Disk Skin Cover Fit for All Models from 10 inch to 15.6 inches Dimensions 10.5 inch x 15.5 inch MULTCOLOR,PRINTELLIGENT,lpskn_combo_pr_518",Y,78193,-0.47829725765244896
B0773P8ML7,Saco Keyboard Silicon Protector for Lenovo IdeaPad 520-15IKB 80YL00R6IN 15.6-inch Laptop - (Transparent),saco,Saco,4.26,29,9.07,4.1,fulfilled_by_amazon,"Saco Keyboard Silicon Protector for Lenovo IdeaPad 520-15IKB 80YL00R6IN 15.6-inch Laptop - (Transparent),saco,CKS-3563",Y,18250,-0.3447914457082821
B076CLRFP3,MacBook AIR 11-inch Rubberized Hard Case Cover for MacBook Air 11.6 (Models: A1370 and A1465) with Silicone Keyboard Cover and 12pcs Dust Plug +Touchpad Protector (Mint Green),Gocrazzy,Go Crazzy,13.19,45,222.0,3.1,fulfilled_by_amazon,"MacBook AIR 11-inch Rubberized Hard Case Cover for MacBook Air 11.6 (Models: A1370 and A1465) with Silicone Keyboard Cover and 12pcs Dust Plug +Touchpad Protector (Mint Green),Go Crazzy,MacBook AIR 11-inch Rubberized Hard Cas",Y,631796,0.22023552142982722
B07G9RJJYH,Yashas® Quality Printed Back Cover for Xiaomi Mi A2 Launch [Hard Plastic] [for Girls Boys] / Pattern 7407,Yashas Retail,Yashas,3.58,67,49.9,4.3,fulfilled_by_merchant,"Yashas® Quality Printed Back Cover for Xiaomi Mi A2 Launch [Hard Plastic] [for Girls Boys] / Pattern 7407,Yashas Retail,MiA2-7407",Y,292833,-0.3878170154343643
B01IAIODWO,Johra Electroplated Edge Clear Soft Transparent Back Case Cover afor Samsung Galaxy On7 Pro Back Cover Gold Golden,Johra Accessories,Johra,3.23,0,27.2,3.4,fulfilled_by_amazon,"Johra Electroplated Edge Clear Soft Transparent Back Case Cover afor Samsung Galaxy On7 Pro Back Cover Gold Golden,Johra,ET-1210",Y,84412,-0.4099625292639654
B01GVP24WO,Printvisa Polka Dot Pink Mickey Mouse Back Case Cover for Sony Xperia C3 Dual D2502::Sony Xperia C3 D2533,KirpaKaro,PrintVisa,3.56,77,99.8,3.3,fulfilled_by_merchant,"Printvisa Polka Dot Pink Mickey Mouse Back Case Cover for Sony Xperia C3 Dual D2502::Sony Xperia C3 D2533,PrintVisa,GARG-3D-XPERIAC3-D9040",Y,453366,-0.3890824733674843
B07FGFTXJV,Fastway Rotating Leather Flip Case for I Kall N10 16 GB 10.1 with Wi-Fi+4G Tablet Cover Stand Brown,AVYA,Fastway,4.79,50,200.0,5.0,fulfilled_by_merchant,"Fastway Rotating Leather Flip Case for I Kall N10 16 GB 10.1 with Wi-Fi+4G Tablet Cover Stand Brown,Avya Enterprises,10RBN126",Y,83020,-0.31125681048060033
B07X1DVTVN,Mobyro Cute Cartoon Hello Kitty Case Cover for Honor 10 Lite,ONLINE COVERS GALLERY,Mobyro,3.13,74,277.0,3.5,fulfilled_by_merchant,"Mobyro Cute Cartoon Hello Kitty Case Cover for Honor 10 Lite,Mobyro,Honor 10 Lite",Y,786086,-0.4162898189295658
B07BP7TMLH,MTT Black Panther Infinity War Officially Licensed Armor Back Case Cover for Apple iPhone 8 Plus & 7 Plus (Design 240),MTT Express,MTT,8.39,0,49.9,3.0,fulfilled_by_amazon,"MTT Black Panther Infinity War Officially Licensed Armor Back Case Cover for Apple iPhone 8 Plus & 7 Plus (Design 240),MTT",Y,639319,-0.08347438251898846
B07VY82DXJ,ANVIKA 3D Mustache Cute Cat Kitty Ears Meow Soft Hello Kitty Silicone Rubber Back Cases Cover for Oppo F9 Pro (Baby Pink),ANVIKA FASHION,ANVIKA,3.11,63,299.0,3.8,fulfilled_by_merchant,"ANVIKA 3D Mustache Cute Cat Kitty Ears Meow Soft Hello Kitty Silicone Rubber Back Cases Cover for Oppo F9 Pro (Baby Pink),ANVIKA,Oppo F9 Pro",Y,792571,-0.4175552768626859
B07LF9PVQY,ShenFang Deer Head Pattern Non-Slip Shockproof Soft TPU Bumper Hard PC & Cloth Back Hybrid Protective Case for iPhone 7 Plus / 8 Plus 5.5 inch - Grey,SFWCASE2,ShenFang,4.79,33,49.9,4.0,fulfilled_by_amazon,"ShenFang Deer Head Pattern Non-Slip Shockproof Soft TPU Bumper Hard PC & Cloth Back Hybrid Protective Case for iPhone 7 Plus / 8 Plus 5.5 inch - Grey,ShenFang",Y,60736,-0.31125681048060033
B07VXZ3R4N,Ankirant Soft Silicon Shockproof Flexible Full Body and Camera Protection Back Case Cover for Xiaomi Redmi Mi K20 / K20 Pro (Black),Ankirant,Ankirant,1.75,85,150.0,3.0,fulfilled_by_merchant,"Ankirant Soft Silicon Shockproof Flexible Full Body and Camera Protection Back Case Cover for Xiaomi Redmi Mi K20 / K20 Pro (Black),Ankirant,GRIP02082019A01",Y,594088,-0.5036064163148503
B07CXS3X1M,iShoppe Ethnic Aztec Tribal Tribal Pattern Printed Designer Hard Cases Mobile Back Cover for Samsung On Nxt,iShoppe,iShoppe,3.59,70,99.8,5.0,fulfilled_by_amazon,"iShoppe Ethnic Aztec Tribal Tribal Pattern Printed Designer Hard Cases Mobile Back Cover for Samsung On Nxt,iShoppe,A-365-117-samsung-on-nxt",Y,1423415,-0.3871842864678043
B074WPJCL7,"Safeseed® Waterproof Mobile Phone Pouch Cover for Smartphones Upto 5.5"" (Green)",Cloudtrade,SAFESEED,2.63,45,200.0,3.7,fulfilled_by_merchant,"Safeseed® Waterproof Mobile Phone Pouch Cover for Smartphones Upto 5.5"" (Green),SAFESEED",N,940317,-0.4479262672575674
B07F1YGF37,YuBingo Soft Silicone Back Case for Samsung Galaxy J7 Nxt | Dashing Letter D (Wood Finish Printed) | Designer UV Printed Mobile Cover | Shockproof | 360 Coverage | Slim | Light,YuBingo,YuBingo,3.32,54,99.8,5.0,fulfilled_by_amazon,"YuBingo Soft Silicone Back Case for Samsung Galaxy J7 Nxt | Dashing Letter D (Wood Finish Printed) | Designer UV Printed Mobile Cover | Shockproof | 360 Coverage | Slim | Light,YuBingo,YB-UV-P0029-GalaxyJ7Nxt",Y,312090,-0.40426796856492514
B07TWXJ5N7,Hamee Slim Smart Flip case Cover with Auto Wake and Sleep for All Amazon Kindle 6 Inch 10th Generation 2019 - Pro Black(Black) - (Not Compatible with Kindle Paperwhite (10th gen),iPlus Sales,Hamee,5.99,50,81.6,5.0,fulfilled_by_amazon,"Hamee Slim Smart Flip case Cover with Auto Wake and Sleep for All Amazon Kindle 6 Inch 10th Generation 2019 - Pro Black(Black) - (Not Compatible with Kindle Paperwhite (10th gen),Hamee India",Y,249997,-0.23532933449339635
B07NWWQGXS,KLD Tough Armor Back Cover Case for Huawei P30 Pro (Black) Inbuilt Mobile Stand Military-Grade Drop Tested Shock Proof Defender,SVP ONLINE SHOPPING PVT LTD,KLD,11.99,50,99.8,4.3,fulfilled_by_merchant,"KLD Tough Armor Back Cover Case for Huawei P30 Pro (Black) Inbuilt Mobile Stand Military-Grade Drop Tested Shock Proof Defender,KLD,RDNKD113",N,719161,0.14430804544262332
B075P2G3VX,Marshland Premium LG G6 Magnetic Luxury Leather Case Perfect Fit Full Protection Flip Cover(Blue),Marshland Technology,MARSHLAND,7.78,35,40.8,3.9,fulfilled_by_merchant,"Marshland Premium LG G6 Magnetic Luxury Leather Case Perfect Fit Full Protection Flip Cover(Blue),Marshland Technology,ML004523",N,327610,-0.12207084947915049
B07TSPK711,VITRICO SH-12 Bluetooth/Wireless/Portable Headset Headphone Earphone Adjustable Head Bean/FM and Music Play for All Android Smartphone (Color - Blue),ASG TRADING AND TECHNOLOGIES,VITRICO,6.78,53,200.0,3.1,fulfilled_by_merchant,"VITRICO SH-12 Bluetooth/Wireless/Portable Headset Headphone Earphone Adjustable Head Bean/FM and Music Play for All Android Smartphone (Color - Blue),VITRICO,SH-12 HEADPHONE",Y,270639,-0.18534374613515378
B07SWZRY17,TheGiftKart Ultra Slim Flexible Soft Back Case Cover for Samsung Galaxy M40 (Matte Blue),TheGiftKart,TheGiftKart,2.39,72,18.1,4.3,fulfilled_by_merchant,"TheGiftKart Ultra Slim Flexible Soft Back Case Cover for Samsung Galaxy M40 (Matte Blue),TheGiftKart,Samsung Galaxy M40",N,16251,-0.4631117624550082
B07PF4N1CC,Luxocase Samsung M20 Colorful Multicolor Krishna Feather Flower Floral Back Case Cover Designer Printed Hard Back Cases and Cover for Samsung Galaxy M20 / M20,Luxocase,LUXOCASE,3.47,78,4.54,4.4,fulfilled_by_merchant,"Luxocase Samsung M20 Colorful Multicolor Krishna Feather Flower Floral Back Case Cover Designer Printed Hard Back Cases and Cover for Samsung Galaxy M20 / M20,Luxocase,Samsung M20",Y,284957,-0.3947770340665246
B07L4RQ8H6,Qlez Heavy Duty Drop Test Pass Dual Layer Hard Rugged Bumper Back Media View Kickstand Cover for HTC Desire 526G Plus- Black,Krishna Commu,Qlez,1.79,85,322.0,3.8,fulfilled_by_merchant,"Qlez Heavy Duty Drop Test Pass Dual Layer Hard Rugged Bumper Back Media View Kickstand Cover for HTC Desire 526G Plus- Black,Qlez,526 g plus",N,50691,-0.5010755004486102
B07QR4F8DN,"D-kandy for Samsung Galaxy A20, Classy Series Leather Flip Wallet Case Stand with Magnetic Closure & Card Holder Flip Cover for Samsung Galaxy A20 - (Classy Black)",SHIV DURGA ENTERPRISES,D-kandy,4.78,60,118.0,4.4,fulfilled_by_merchant,"D-kandy for Samsung Galaxy A20, Classy Series Leather Flip Wallet Case Stand with Magnetic Closure & Card Holder Flip Cover for Samsung Galaxy A20 - (Classy Black),D-kandy,Samsung Galaxy A20",Y,1364278,-0.31188953944716036
B01G8PP596,Fabson Leather Flip Cover for Reliance Jio Lyf Wind 4 Flip Cover Case - Black,"Emart 2015 - ""Prime Delivery""",FABSON,2.88,60,81.6,4.7,fulfilled_by_merchant,"Fabson Leather Flip Cover for Reliance Jio Lyf Wind 4 Flip Cover Case - Black,RAINBOW COLLECTIONS,LEATHER-FC-B-JIO-LYF-WIND-4",Y,259300,-0.4321080430935666
B07MHTNXYX,Qlez Full Flip Cover with Inbuilt Pockets for Cash and Cards for Xiaomi Redmi Y2 (Blue),Krishna Commu,Qlez,1.79,85,322.0,4.5,fulfilled_by_merchant,"Qlez Full Flip Cover with Inbuilt Pockets for Cash and Cards for Xiaomi Redmi Y2 (Blue),Qlez,Mi Y2",N,144325,-0.5010755004486102
B07S1KDRMY,Skybags Komet 02 28 Ltrs Turquoise Laptop Backpack (Komet 02)(32cms x 17cms x 47cms),Cloudtail India,Skybags,21.29,53,590.0,3.7,fulfilled_by_amazon,"Skybags Komet 02 28 Ltrs Turquoise Laptop Backpack (Komet 02)(32cms x 17cms x 47cms),Vip Industries Ltd,Komet 02",Y,6081,0.7327459843434538
B07L4P7WNB,Pirum Magnetic Flip Cover for Huawei Mate 20 Pro Leather Case Wallet Slim Book Cover with Card Slots Cash Pocket Stand Holder - Brown,Pirum,Pirum,13.19,56,99.8,4.1,fulfilled_by_merchant,"Pirum Magnetic Flip Cover for Huawei Mate 20 Pro Leather Case Wallet Slim Book Cover with Card Slots Cash Pocket Stand Holder - Brown,Pirum,Flip Cover For Huawei Mate 20 Pro",N,118930,0.22023552142982722
B07HFVN34G,Ringke [Fusion-X] Compatible with Pixel 3 Case Ergonomic Transparent [Military Drop Tested Defense] Hard PC Back TPU Bumper Impact Resistant Protection Cover for Google Pixel 3 (Black),Ringke India ( Official Store ),Ringke,11.99,38,13.6,5.0,fulfilled_by_merchant,"Ringke [Fusion-X] Compatible with Pixel 3 Case Ergonomic Transparent [Military Drop Tested Defense] Hard PC Back TPU Bumper Impact Resistant Protection Cover for Google Pixel 3 (Black),Ringke,RFSX-GPX3-BK",Y,188594,0.14430804544262332
B07F5SX5TV,"RSK Back Cover for VIVO V7 Plus (Transparent,Plastic,Flexible)",RSK ENTERPRISES,RSK,1.93,68,54.4,5.0,fulfilled_by_merchant,"RSK Back Cover for VIVO V7 Plus (Transparent,Plastic,Flexible),RSK,VIVO V7 PLUS",N,664867,-0.49221729491676974
B07NF9KVH7,AUXTER Blacky 30 LTR School Bag Casual Backpack with Laptop Compartment,AUXTER,AUXTER,6.44,73,399.0,4.2,fulfilled_by_amazon,"AUXTER Blacky 30 LTR School Bag Casual Backpack with Laptop Compartment,AUXTER,AUXTER_BP_UNB_2311",Y,41,-0.20685653099819487
B082DHZ75R,"Enflamo Soft Clear Flexible Silicone Pressed Dry Real Flowers Case Glitter Floral Back Cover for iPhone 11 (iPhone 11, Purple)",Enflamo,Enflamo,5.99,50,40.8,3.9,fulfilled_by_amazon,"Enflamo Soft Clear Flexible Silicone Pressed Dry Real Flowers Case Glitter Floral Back Cover for iPhone 11 (iPhone 11, Purple),P.D.Corp",Y,46847,-0.23532933449339635
B078W98V6N,Arbuda Plain Color Glitter Bling Designer Soft TPU + PC Fancy Back Case Cover for Samsung Galaxy Note 8 - Purple,SHARP ZONE,ARBUDA,3.0,50,200.0,5.0,fulfilled_by_amazon,"Arbuda Plain Color Glitter Bling Designer Soft TPU + PC Fancy Back Case Cover for Samsung Galaxy Note 8 - Purple,Arbuda,Samsung Galaxy Note 8",Y,857889,-0.4245152954948462
B07RPTN169,Gismo Vivo V7 Plus/Vivo 1716 Back Case Cover/Printed Designer Soft Back Cover for Vivo V7 Plus (Vivo 1716),A2Z Corp (India),GISMO,3.47,68,27.2,4.3,fulfilled_by_merchant,"Gismo Vivo V7 Plus/Vivo 1716 Back Case Cover/Printed Designer Soft Back Cover for Vivo V7 Plus (Vivo 1716),Gismo,SFT_VV_V7+-880",Y,663716,-0.3947770340665246
B07YBBJVHX,ShopMagics 3.1A Dual USB Port Car Charger for Huawei Mate 20 Pro Car Charger | High Speed Rapid Fast Turbo Metal Android & Tablets Car Mobile Charger with Micro USB/Type-C Cable (Multi-Colour),ShopMagics,ShopMagics,5.99,29,99.8,4.0,fulfilled_by_merchant,"ShopMagics 3.1A Dual USB Port Car Charger for Huawei Mate 20 Pro Car Charger | High Speed Rapid Fast Turbo Metal Android & Tablets Car Mobile Charger with Micro USB/Type-C Cable (Multi-Colour),ShopMagics,3-in-1 Car Charger",Y,1679434,-0.23532933449339635
B074P9J47Q,Johra Luxury Mercury Diary Wallet Style Brown Flip Cover Case for Samsung Galaxy J7 Pro - Samsung J7 Pro Flip Cover,Johra Accessories,Johra,4.79,56,4.54,5.0,fulfilled_by_amazon,"Johra Luxury Mercury Diary Wallet Style Brown Flip Cover Case for Samsung Galaxy J7 Pro - Samsung J7 Pro Flip Cover,Johra,Mercury - 360",Y,671902,-0.31125681048060033
B077CTYMGX,Annure Brushed Shockproof [Perfect Cutout For Slider] Back Cover Case for OnePlus 5T / One Plus 5T (Navy Blue),Annure,Annure,1.79,85,18.1,4.0,fulfilled_by_merchant,"Annure Brushed Shockproof [Perfect Cutout For Slider] Back Cover Case for OnePlus 5T / One Plus 5T (Navy Blue),Annure,Oneplus5TNavyBlueCarbon",Y,17335,-0.5010755004486102
B07N3V7YBF,ClickCase™ for Sony Xperia Z5 Premium Flipper Series Leather Wallet Flip Case Kick Stand with Magnetic Closure Flip Cover for Sony Xperia Z5 Premium - Brown,ClickCase­­,ClickCase,10.68,41,118.0,5.0,fulfilled_by_merchant,"ClickCase™ for Sony Xperia Z5 Premium Flipper Series Leather Wallet Flip Case Kick Stand with Magnetic Closure Flip Cover for Sony Xperia Z5 Premium - Brown,ClickCaseTM,SONY XPERIA Z5 PREMIUM",Y,784037,0.061420550823259
B07Q4W7Y3Q,CaseRepublic Printed Back Cover Case Compatible for Vivo Y53 / Vivo Y53 Cases & Covers (Carbon Fiber Rugged Armor Black Color),S.K Retail,CaseRepublic,1.79,83,118.0,3.4,fulfilled_by_amazon,"CaseRepublic Printed Back Cover Case Compatible for Vivo Y53 / Vivo Y53 Cases & Covers (Carbon Fiber Rugged Armor Black Color),CaseRepublic,CR-VIVOY53-CF-0003",Y,41392,-0.5010755004486102
